id,ret
331,"""The first type is a key-operated main switch with three positions: OFF (ignition cut, key removable), ON (ignition on, engine ready to start), and START (starter motor engages; release immediately after engine starts). <PIC> The second type is also a main switch but operates the same OFF/ON/START logic for each engine individually — one for port, one for starboard. In ON position the key cannot be removed; releasing the key from START returns it automatically to ON. <PIC>"", [""Manual34_29"", ""Manual09_45""]"
332,"""The jetski has two levers: the throttle lever and the choke lever. The throttle lever is used to accelerate and decelerate the watercraft — squeeze it to speed up, release to slow down. The choke lever is used during cold engine starts to enrich the fuel mixture for easier ignition. <PIC>"", [""Manual20_34""]"
333,"""The QSTS selector is located at the left handlebar grip and is used to adjust the trim angle of the watercraft by changing the jet thrust nozzle angle vertically. <PIC> It has 5 positions: 2 bow down, 1 neutral, and 2 bow up. When operating, reduce engine speed to 3,000 r/min or less before changing positions, squeeze the shift lock lever, turn to the desired position, then release to lock. <PIC> Do not adjust at full throttle as it may damage the QSTS. Neutral suits most conditions. Bow down improves turning and plane performance but reduces fuel economy and top speed. Bow up raises the bow while on plane."", [""Manual20_49"", ""Manual20_51""]"
334,"""The fuel meter helps you check the fuel level while riding. It has eight segments showing how much fuel remains in the tank. Note that readings may vary depending on operating conditions, so use it as a reference. <PIC> When fuel drops to about 13 L (3.4 US gal), the lowest two segments and the fuel warning indicator begin to blink, and the buzzer sounds intermittently. <PIC> The hour meter tracks the total hours the engine has been running since the watercraft was new, making it easy to follow the maintenance schedule. The elapsed time is retained even if the battery is disconnected. If it malfunctions, ""_-_"" will display and the warning light will blink. <PIC>"", [""Manual20_57"", ""Manual20_60"", ""Manual20_58""]"
344,"Fuel filter inspection steps: Turn the fuel valve handle to ""OFF"", remove the fuel valve cup and gasket, clean the valve cup with solvent and wipe dry, check the gasket for damage and replace if damaged, then reinstall the gasket and fuel valve cup and make sure to tighten securely. Fuel tank strainer inspection steps: Open the fuel tank cap, remove the strainer, clean the strainer with solvent, replace if damaged, wipe dry and reinstall the strainer, make sure to tighten the fuel tank cap securely. <PIC>Manual31_22</PIC> <PIC>Manual31_23</PIC>"
345,"""Remove the bolts on both sponsons. <PIC> Take off both sponsons and reinstall them in the desired position — make sure both sides are set to the same level. Tighten the bolts to 18 N·m (1.8 kgf·m, 13 ft·lb). <PIC> Up position reduces water resistance, improving straight-ahead acceleration and top speed. Down position gives more ""hook"" for better turning performance. <PIC>"", [""Manual20_83"", ""Manual20_84"", ""Manual20_69""]"
346,"""If weeds or debris clog the jet intake or impeller, cavitation occurs and engine thrust drops. Beach the watercraft immediately and stop the engine. WARNING: Before cleaning, shut off the engine and remove the clip from the engine shut-off switch. Contact with rotating jet pump parts can cause severe injury or death. Cleaning steps: Turn the watercraft on its port (left) side as shown. <PIC> Place a clean cloth or carpet underneath to protect from scratches. Support the bow to prevent handlebar damage. Remove any weeds or debris from around the drive shaft, impeller, pump housing, and jet thrust nozzle. <PIC> If debris cannot be removed, consult your Yamaha dealer. After cleaning, avoid operating in areas with thick weed growth. If unavoidable, alternate between partial and full throttle to prevent clogging."", [""Manual20_85"", ""Manual20_86""]"
347,"""Normal start: attach the safety lanyard to your wrist, turn the main switch to START, and release it immediately after the engine fires. If it fails, wait a few seconds before trying again. Do not crank more than 10 seconds per attempt. <PIC> After flooding/water exposure: if the engine is flooded, do not keep cranking. Wait a few seconds between attempts to preserve the battery. Check that the intake grates are clear of debris — clogged intakes can prevent proper operation. Cold weather start: use the starter lever (choke) in the fully closed position, pull the recoil starter or turn the main switch to START. Once the engine fires, move the choke to the half-open position and warm up until the engine runs smoothly without stalling when the choke is returned to closed. <PIC>"", [""Manual34_117"", ""Manual34_116""]"
348,"""Steps for deep water solo re-boarding: Swim to the stern, place both hands on the boarding platform, and grab the handlebar with one hand. <PIC> Then pull your body up to a kneeling position on the platform, then move to the seat and straddle it. <PIC> After boarding, attach the kill switch lanyard to your wrist and secure the clip, grip the handlebars firmly, and place both feet in the footwells. The watercraft is also equipped with boarding steps that can be lowered to assist with boarding and automatically reset after boarding. <PIC> When carrying a passenger, it is recommended that the operator first board alone following the steps above and stabilize the watercraft, then assist the passenger in boarding from the stern boarding platform. Maintain balance throughout the process. The heavier the operator, the more difficult it is to maintain balance — practice repeatedly until it can be done with ease."", [""Manual40_5"", ""Manual40_6"", ""Manual40_7""]"
350,"""The maximum load capacity of the watercraft is 160 kg (353 lb). <PIC> This includes the total combined weight of the operator, passenger, and any cargo. The watercraft is designed to carry no more than 2 persons at a time."", [""Manual20_15""]"
